ABSOLUTE_LOAD,ACCELERATOR_POS_D,ACCELERATOR_POS_E,BAROMETRIC_PRESSURE,CALIBRATION_ID,CATALYST_TEMP_B1S1,CLEAR_DTC,COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,COOLANT_TEMP,CVN,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,DTC_ABSOLUTE_LOAD,DTC_ACCELERATOR_POS_D,DTC_ACCELERATOR_POS_E,DTC_BAROMETRIC_PRESSURE,DTC_CATALYST_TEMP_B1S1,DTC_COMMANDED_EQUIV_RATIO,DTC_CONTROL_MODULE_VOLTAGE,DTC_COOLANT_TEMP,DTC_DISTANCE_SINCE_DTC_CLEAR,DTC_DISTANCE_W_MIL,DTC_ENGINE_LOAD,DTC_EVAPORATIVE_PURGE,DTC_FUEL_STATUS,DTC_FUEL_TYPE,DTC_INTAKE_PRESSURE,DTC_INTAKE_TEMP,DTC_LONG_FUEL_TRIM_1,DTC_O2_B1S2,DTC_O2_S1_WR_CURRENT,DTC_O2_SENSORS,DTC_OBD_COMPLIANCE,DTC_PIDS_B,DTC_PIDS_C,DTC_RELATIVE_THROTTLE_POS,DTC_RPM,DTC_RUN_TIME,DTC_SHORT_FUEL_TRIM_1,DTC_SPEED,DTC_STATUS,DTC_THROTTLE_ACTUATOR,DTC_THROTTLE_POS,DTC_THROTTLE_POS_B,DTC_TIMING_ADVANCE,DTC_WARMUPS_SINCE_DTC_CLEAR,ELM_VERSION,ELM_VOLTAGE,ENGINE_LOAD,EVAPORATIVE_PURGE,FUEL_STATUS,FUEL_TYPE,GET_CURRENT_DTC,GET_DTC,INTAKE_PRESSURE,INTAKE_TEMP,LONG_FUEL_TRIM_1,MIDS_A,MIDS_B,MIDS_C,MIDS_D,MIDS_E,MIDS_F,MONITOR_CATALYST_B1,MONITOR_MISFIRE_CYLINDER_1,MONITOR_MISFIRE_CYLINDER_2,MONITOR_MISFIRE_CYLINDER_3,MONITOR_MISFIRE_CYLINDER_4,MONITOR_O2_B1S1,MONITOR_O2_B1S2,O2_B1S2,O2_S1_WR_CURRENT,O2_SENSORS,OBD_COMPLIANCE,PIDS_9A,PIDS_A,PIDS_B,PIDS_C,RELATIVE_THROTTLE_POS,RPM,RUN_TIME,SHORT_FUEL_TRIM_1,SPEED,STATUS,THROTTLE_ACTUATOR,THROTTLE_POS,THROTTLE_POS_B,TIMING_ADVANCE,VIN,WARMUPS_SINCE_DTC_CLEAR
25.49019607843137 percent,18.823529411764707 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),568.4 degree_Celsius,,1.9988175 ratio,14.272 volt,78 degree_Celsius,f02cf04a,5105.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,70.98039215686275 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",63 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.155 volt,-0.0234375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,16.07843137254902 percent,1455.0 revolutions_per_minute,870.0 second,14.84375 percent,38.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890adf90>,18.823529411764707 percent,24.705882352941178 percent,40.0 percent,7.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
82.74509803921569 percent,34.509803921568626 percent,17.254901960784313 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),572.8000000000001 degree_Celsius,,0.935313 ratio,14.172 volt,78 degree_Celsius,f02cf04a,5105.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,81.56862745098039 percent,87.05882352941177 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",82 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.76 volt,0.0234375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,16.470588235294116 percent,1627.0 revolutions_per_minute,874.0 second,10.15625 percent,46.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890b40d0>,18.03921568627451 percent,23.92156862745098 percent,39.21568627450981 percent,10.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
79.2156862745098 percent,32.94117647058823 percent,16.470588235294116 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),595.7 degree_Celsius,,1.0252269999999999 ratio,14.31 volt,78 degree_Celsius,f02cf04a,5105.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,80.7843137254902 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",81 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.675 volt,-0.015625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,4.313725490196078 percent,1118.0 revolutions_per_minute,878.0 second,6.25 percent,49.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890b61d0>,4.705882352941177 percent,14.901960784313726 percent,32.15686274509804 percent,4.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
29.019607843137255 percent,19.215686274509803 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),613.0 degree_Celsius,,1.009611 ratio,14.272 volt,79 degree_Celsius,f02cf04a,5106.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.1 volt,24.313725490196077 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",24 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Unknown : 10600.0 millisecond [PASSED]
Unknown : 31.0 ohm [PASSED]
Unknown : -1.53125 milliampere [PASSED]
Unknown : 3749.0 count [PASSED]",Unknown : 0.673 volt [PASSED],0.0 volt,1.40625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,4.313725490196078 percent,1215.0 revolutions_per_minute,882.0 second,0.0 percent,39.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890b9150>,4.705882352941177 percent,14.901960784313726 percent,32.15686274509804 percent,-25.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
25.49019607843137 percent,23.529411764705884 percent,11.764705882352942 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),591.7 degree_Celsius,,0.935313 ratio,13.98 volt,79 degree_Celsius,f02cf04a,5106.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,85.09803921568627 percent,69.41176470588235 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",85 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Unknown : 10600.0 millisecond [PASSED]
Unknown : 32.0 ohm [PASSED]
Unknown : -1.53125 milliampere [PASSED]
Unknown : 3749.0 count [PASSED]",Unknown : 0.683 volt [PASSED],0.69 volt,-0.1875 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,18.03921568627451 percent,1681.0 revolutions_per_minute,886.0 second,13.28125 percent,40.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890bb990>,19.215686274509803 percent,24.705882352941178 percent,40.0 percent,9.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
80.3921568627451 percent,33.333333333333336 percent,16.862745098039216 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),613.6 degree_Celsius,,1.015894 ratio,14.122 volt,79 degree_Celsius,f02cf04a,5106.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.1 volt,41.568627450980394 percent,40.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",43 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.73 volt,0.0078125 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,6.666666666666667 percent,1092.0 revolutions_per_minute,890.0 second,2.34375 percent,48.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882891aaa50>,7.0588235294117645 percent,16.470588235294116 percent,33.333333333333336 percent,18.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
41.96078431372549 percent,22.745098039215687 percent,11.372549019607844 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),614.4000000000001 degree_Celsius,,1.0291005 ratio,14.035 volt,79 degree_Celsius,f02cf04a,5106.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,25.49019607843137 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",24 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.015 volt,1.421875 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,4.313725490196078 percent,1310.0 revolutions_per_minute,894.0 second,0.0 percent,50.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890c7450>,4.313725490196078 percent,14.901960784313726 percent,32.15686274509804 percent,-25.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
21.96078431372549 percent,18.823529411764707 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),595.8000000000001 degree_Celsius,,1.9988175 ratio,14.23 volt,80 degree_Celsius,f02cf04a,5106.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,23.529411764705884 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",23 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.0 volt,1.484375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,4.313725490196078 percent,1286.0 revolutions_per_minute,898.0 second,0.0 percent,46.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890cd590>,4.705882352941177 percent,14.901960784313726 percent,32.15686274509804 percent,-25.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
21.56862745098039 percent,18.823529411764707 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),575.1 degree_Celsius,,1.9988175 ratio,14.317 volt,80 degree_Celsius,f02cf04a,5106.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,23.92156862745098 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",23 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.0 volt,1.5234375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,4.313725490196078 percent,1281.0 revolutions_per_minute,903.0 second,0.0 percent,45.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890cf690>,4.705882352941177 percent,14.901960784313726 percent,32.15686274509804 percent,-25.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
22.745098039215687 percent,18.823529411764707 percent,9.411764705882353 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),565.7 degree_Celsius,,1.9988175 ratio,14.285 volt,79 degree_Celsius,f02cf04a,5106.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.1 volt,23.529411764705884 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",23 kilopascal,34 degree_Celsius,7.8125 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.0 volt,1.4765625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,4.313725490196078 percent,1275.0 revolutions_per_minute,907.0 second,0.0 percent,45.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882890d17d0>,4.705882352941177 percent,14.901960784313726 percent,32.15686274509804 percent,-25.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
